id,data_type,data
3172,image,https://www.skku.edu/_attach/image/2020/12/dFBqDueANuiVkvwREkdT.jpg
3173,image,https://www.skku.edu/_attach/image/2020/12/NiaKaAkJUALtQgvnUYTb.jpg
3175,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87115&attachNo=67621
3175,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87115&attachNo=67622
3175,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87115&attachNo=67623
3175,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87115&attachNo=67624
3175,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87115&attachNo=67625
3175,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87115&attachNo=67626
3175,image,https://www.skku.edu/_attach/image/2020/12/kzRdxzsiJgLjDPIkLoUr.jpg
3176,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87095&attachNo=67605
3178,image,https://www.skku.edu/_attach/image/2020/12/oGQNPeRjitZrXRaVZcNV.jpg
3179,image,https://www.skku.edu/_attach/image/2020/12/YkKFRXbRaMEuAqKQTQyn.jpg
3180,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86915&attachNo=67401
3182,image,https://www.skku.edu/_attach/image/2020/12/VzYFQeKUEJPGzyOOcpVN.jpg
3183,image,https://www.skku.edu/_attach/image/2020/12/sCOwZWmIBPtNysMumffC.jpg
3184,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87091&attachNo=67599
3185,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86896&attachNo=67383
3185,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86896&attachNo=67384
3186,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87089&attachNo=67597
3186,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87089&attachNo=67598
3186,image,https://www.skku.edu/_attach/image/2020/12/eGJseAYFfUOCsWduqGBb.jpg
3187,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87086&attachNo=67593
3188,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86984&attachNo=67559
3189,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87052&attachNo=67557
3191,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87044&attachNo=67547
3191,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87044&attachNo=67548
3191,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87044&attachNo=67549
3191,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87044&attachNo=67550
3191,image,https://www.skku.edu/_attach/image/2020/12/kjSUwIZLBlcJBLigJgwD.jpg
3192,image,https://www.skku.edu/_attach/image/2020/12/ZqSoDtSmdXeYQySPoCYv.png
3193,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87018&attachNo=67514
3193,image,https://www.skku.edu/_attach/image/2020/12/JIHRYvBIeySEgLyWsPUA.jpg
3194,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=87006&attachNo=67497
3195,image,https://www.skku.edu/_attach/image/2020/12/OIcrsGRQKgMDuBPnNRWy.jpg
3196,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86998&attachNo=67489
3197,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86996&attachNo=67486
3197,image,https://www.skku.edu/_attach/image/2020/12/EeTEchQZvojVQfIpWbWk.png
3198,image,https://www.skku.edu/_attach/image/2020/12/inlUndYVBGmZeoXOFcyA.jpg
3199,image,https://www.skku.edu/_attach/image/2020/12/VKMzSztQMvoCsCcnLZwR.PNG
3201,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86866&attachNo=67349
3203,image,https://www.skku.edu/_attach/image/2020/11/HHHfGkwTqUVGGqmXZAlA.png
3204,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86953&attachNo=67441
3204,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86953&attachNo=67442
3205,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86951&attachNo=67436
3205,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86951&attachNo=67437
3205,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86951&attachNo=67438
3205,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86951&attachNo=67439
3205,image,https://www.skku.edu/_attach/image/2020/12/GsjyWAlxJuJPmlKElMYG.png
3206,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86651&attachNo=67156
3209,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86917&attachNo=67404
3209,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86917&attachNo=67405
3209,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86917&attachNo=67406
3209,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86917&attachNo=67407
3209,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86917&attachNo=67408
3213,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86909&attachNo=67399
3215,image,https://www.skku.edu/_attach/image/2020/12/GEjyHkyYhMnjKRnjMMap.jpg
3216,image,https://www.skku.edu/_attach/image/2020/12/ttcvzbDquFxuSnoqzDtv.png
3218,image,https://www.skku.edu/_attach/image/2020/12/ufIPFiIxmYglobnpKMaU.jpg
3220,image,https://www.skku.edu/_attach/image/2020/10/nKrLZbEdrAsZXJHNQhVO.jpg
3221,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86880&attachNo=67359
3221,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86880&attachNo=67360
3221,image,https://www.skku.edu/_attach/image/2020/12/BtninJwjeLggOIXtpjIk.jpg
3224,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86877&attachNo=67356
3227,image,https://www.skku.edu/_attach/image/2020/12/dYBxsBPSKnZFLlbGJQbf.jpg
3228,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86869&attachNo=67352
3229,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86865&attachNo=67345
3229,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86865&attachNo=67346
3229,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86865&attachNo=67347
3229,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86865&attachNo=67348
3230,image,https://www.skku.edu/_attach/image/2020/12/nBDTuajEavDqzByNhoEP.jpg
3231,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86861&attachNo=67339
3231,image,https://www.skku.edu/_attach/image/2020/12/RwDdvLZaHeYLhWBZJram.jpg
3232,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86783&attachNo=67263
3232,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86783&attachNo=67264
3233,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86583&attachNo=67088
3233,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86583&attachNo=67089
3234,image,https://www.skku.edu/_attach/image/2020/12/nddzoodWXukAENFaRDgT.png
3238,image,https://www.skku.edu/_attach/image/2020/12/FyHqdMmihbfvdOsacpOD.png
3239,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86825&attachNo=67308
3240,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86803&attachNo=67289
3241,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86736&attachNo=67225
3242,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86669&attachNo=67172
3242,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86669&attachNo=67173
3242,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86669&attachNo=67174
3242,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86669&attachNo=67175
3245,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86791&attachNo=67270
3245,image,https://www.skku.edu/_attach/image/2020/12/ngtnDCINvdhXhpyjgZBv.jpg
3246,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86555&attachNo=67267
3247,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86547&attachNo=67266
3248,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=69478&attachNo=54426
3250,image,https://www.skku.edu/_attach/image/2020/12/TuFAxNbLVdTktoekTQpg.png
3251,image,https://www.skku.edu/_attach/image/2020/12/GItUZhovIFVfeRTTjXVj.png
3252,image,https://www.skku.edu/_attach/image/2020/12/SBHcFCXaNjTduLtIJWoW.png
3253,image,https://www.skku.edu/_attach/image/2020/11/XgBQePUCePFYRmtPwQsv.jpg
3254,image,https://www.skku.edu/_attach/image/2020/11/gCMyennjCojgPhfIDDCS.jpg
3255,image,https://www.skku.edu/_attach/image/2020/12/TVXEomxkeyUxvARKelfM.jpg
3256,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86766&attachNo=67249
3256,image,https://www.skku.edu/_attach/image/2020/12/sbNYhhDigGXWbxsDjRhJ.jpg
3258,image,https://www.skku.edu/_attach/image/2020/11/hBhbXVcJoCgciwrzsdYU.jpg
3259,image,https://www.skku.edu/_attach/image/2020/11/ZADDDkNVwzzrxTMceEuH.jpg
3260,image,https://www.skku.edu/_attach/image/2020/12/FAuiUaXHhfXhVrkfWnmB.jpg
3262,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86752&attachNo=67239
3263,image,https://www.skku.edu/_attach/image/2020/12/PVhYuIwCNCKNYdJsDivi.png
3264,image,https://www.skku.edu/_attach/image/2020/12/QOmpbBvirNRXZzrXuXvd.png
3265,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86742&attachNo=67233
3267,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86273&attachNo=66909
3267,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86273&attachNo=66910
3267,image,https://www.skku.edu/_attach/image/2020/11/njJFmjYlcdYRDzqUUXRu.png
3268,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86732&attachNo=67217
3268,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86732&attachNo=67218
3268,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86732&attachNo=67219
3268,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86732&attachNo=67222
3268,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86732&attachNo=67224
3268,image,https://www.skku.edu/_attach/image/2020/11/vEEYjqDIeZJNFaInSMjs.jpg
3270,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86737&attachNo=67227
3270,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86737&attachNo=67228
3270,image,https://www.skku.edu/_attach/image/2020/12/UDfPOwTHCYupfmECfBUB.png
3272,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86716&attachNo=67209
3275,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86703&attachNo=67199
3276,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86702&attachNo=67198
3278,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86691&attachNo=67190
3278,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86691&attachNo=67191
3279,image,https://www.skku.edu/_attach/image/2020/11/KyVBfAVOORUEgcHSinSm.jpg
3280,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86601&attachNo=67105
3283,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86081&attachNo=66498
3283,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86081&attachNo=66499
3283,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86081&attachNo=66500
3283,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86081&attachNo=66501
3285,image,https://www.skku.edu/_attach/image/2020/11/OmtXZDMvHYyExVAcXRyd.jpg
3286,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86256&attachNo=66693
3287,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86666&attachNo=67171
3289,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86647&attachNo=67149
3289,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86647&attachNo=67150
3290,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86655&attachNo=67162
3290,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86655&attachNo=67163
3290,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86655&attachNo=67164
3290,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86655&attachNo=67165
3290,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86655&attachNo=67166
3290,image,https://www.skku.edu/_attach/image/2020/11/XDFoOVlREtjqpxGKzXsi.png
3292,image,https://www.skku.edu/_attach/image/2020/11/NuzIJFRmhXUwlzHzonVR.jpg
3293,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86560&attachNo=67061
3293,image,https://www.skku.edu/_attach/file/2020/11/QrEkAkwVtxqhjSLQRDWP.pdf
3294,image,https://www.skku.edu/_attach/image/2020/11/qRFOSZvrXfiQhujyReJv.jpg
3295,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86639&attachNo=67146
3295,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86639&attachNo=67148
3296,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86629&attachNo=67130
3297,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86624&attachNo=67126
3298,image,https://www.skku.edu/_attach/image/2020/11/BOsLvqNIdeiTtSkWSxbT.png
3300,image,https://www.skku.edu/_attach/image/2020/11/NDdvknSpmUaWnZluRCOm.jpg
3301,image,https://www.skku.edu/_attach/image/2020/11/lNFNKaKuiVGQXQCugwdz.PNG
3302,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86608&attachNo=67112
3302,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86608&attachNo=67113
3303,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86519&attachNo=67031
3303,image,https://www.skku.edu/_attach/image/2020/11/tQzHExOOFVDMzeTKzblf.png
3304,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86435&attachNo=66942
3304,image,https://www.skku.edu/_attach/image/2020/11/HJibokITJUhpFWWadZbd.jpg
3306,image,https://www.skku.edu/_attach/image/2020/11/SDjHXbKZVGesGJOXHOla.gif
3307,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86571&attachNo=67076
3308,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86576&attachNo=67074
3310,image,https://www.skku.edu/cms/plugin/editorImage.do?EwBlHoEZPB1BRAFgUwJ4BkBmAlA9gLQGcBxARVQEEBHK4gEwHMA6AKwAcGg%20
3311,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86566&attachNo=67066
3312,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86465&attachNo=66978
3312,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86465&attachNo=66979
3312,image,https://www.skku.edu/_attach/image/2020/11/OPSblslOCVbpJVJNkLgq.JPG
3313,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86559&attachNo=67058
3313,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86559&attachNo=67059
3314,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86557&attachNo=67057
3317,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86546&attachNo=67053
3318,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86545&attachNo=67050
3318,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86545&attachNo=67051
3318,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86545&attachNo=67052
3319,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=86544&attachNo=67049
